TIME,FORCE,ANSYS,WORK
661,-1216.25,-0.0694569,-0.0681487
662,-1207.5,-0.06930025,-0.06799185
663,-1198.75,-0.0691436,-0.06783485
664,-1190,-0.0689868,-0.06767785
665,-1181.25,-0.06883,-0.0675208
666,-1172.5,-0.06867305,-0.0673636
667,-1163.75,-0.0685161,-0.06720635
668,-1155,-0.068359,-0.067049
669,-1146.25,-0.06820185,-0.06689155
670,-1137.5,-0.0680446,-0.06673405
671,-1128.75,-0.0678873,-0.0665765
672,-1120,-0.06772985,-0.0664188
673,-1111.25,-0.06757235,-0.0662611
674,-1102.5,-0.0674148,-0.0661033
675,-1093.75,-0.0672572,-0.06594535
676,-1085,-0.06709945,-0.0657874
677,-1076.25,-0.06694165,-0.06562935
678,-1067.5,-0.0667838,-0.0654712
679,-1058.75,-0.06662585,-0.06531295
680,-1050,-0.06646775,-0.06515465
681,-1041.25,-0.06630965,-0.06499625
682,-1032.5,-0.0661515,-0.0648378
683,-1023.75,-0.06599315,-0.06467925
684,-1015,-0.06583485,-0.0645206
685,-1006.25,-0.0656764,-0.0643619
686,-997.5,-0.06551785,-0.0642031
687,-988.75,-0.06535925,-0.06404425
688,-980,-0.06520055,-0.06388525
689,-971.25,-0.0650418,-0.0637262
690,-962.5,-0.06488295,-0.0635671
691,-953.75,-0.064724,-0.0634079
692,-945,-0.064565,-0.0632486
693,-936.25,-0.0644059,-0.06308925
694,-927.5,-0.06424675,-0.0629298
695,-918.75,-0.06408745,-0.06277025
696,-910,-0.0639281,-0.0626106
697,-901.25,-0.0637687,-0.06245095
698,-892.5,-0.06360925,-0.06229115
699,-883.75,-0.0634496,-0.0621313
700,-875,-0.06328995,-0.06197135
701,-866.25,-0.0631302,-0.0618113
702,-857.5,-0.06297035,-0.0616512
703,-848.75,-0.0628105,-0.061491
704,-840,-0.0626505,-0.06133075
705,-831.25,-0.0624904,-0.06117035
706,-822.5,-0.06233025,-0.06100995
707,-813.75,-0.06217,-0.0608494
708,-805,-0.06200965,-0.0606888
709,-796.25,-0.06184925,-0.0605281
710,-787.5,-0.0616888,-0.06036735
711,-778.75,-0.0615282,-0.06020645
712,-770,-0.06136755,-0.06004555
713,-761.25,-0.06120685,-0.0598845
714,-752.5,-0.061046,-0.0597234
715,-743.75,-0.0608851,-0.0595622
716,-735,-0.06072415,-0.05940095
717,-726.25,-0.06056305,-0.05923955
718,-717.5,-0.0604019,-0.05907815
719,-708.75,-0.06024065,-0.0589166
720,-700,-0.06007935,-0.058755
721,-691.25,-0.05991795,-0.0585933
722,-682.5,-0.05975645,-0.0584315
723,-673.75,-0.05959485,-0.05826965
724,-665,-0.05943325,-0.0581077
725,-656.25,-0.0592715,-0.05794565
726,-647.5,-0.0591097,-0.0577835
727,-638.75,-0.05894775,-0.0576213
728,-630,-0.0587858,-0.05745905
729,-621.25,-0.0586237,-0.05729665
730,-612.5,-0.05846155,-0.05713425
731,-603.75,-0.05829935,-0.0569717
732,-595,-0.058137,-0.05680905
733,-586.25,-0.0579746,-0.0566463
734,-577.5,-0.0578121,-0.05648355
735,-568.75,-0.0576495,-0.05632065
736,-560,-0.0574869,-0.05615765
737,-551.25,-0.05732415,-0.05599465
738,-542.5,-0.0571613,-0.0558315
739,-533.75,-0.0569984,-0.0556683
740,-525,-0.0568354,-0.05550495
741,-516.25,-0.05667225,-0.05534155
742,-507.5,-0.0565091,-0.05517805
743,-498.75,-0.0563459,-0.0550145
744,-490,-0.05618255,-0.0548509
745,-481.25,-0.0560191,-0.0546871
746,-472.5,-0.0558556,-0.0545233
747,-463.75,-0.055692,-0.05435935
748,-455,-0.05552835,-0.05419535
749,-446.25,-0.05536455,-0.0540313
750,-437.5,-0.0552007,-0.0538671
751,-428.75,-0.05503675,-0.0537029
752,-420,-0.05487275,-0.05353855
753,-411.25,-0.0547086,-0.0533741
754,-402.5,-0.0545444,-0.05320955
755,-393.75,-0.05438015,-0.053045
756,-385,-0.05421575,-0.0528803
757,-376.25,-0.0540513,-0.0527155
758,-367.5,-0.0538868,-0.05255065
759,-358.75,-0.05372215,-0.05238565
760,-350,-0.05355745,-0.05222065
761,-341.25,-0.05339265,-0.0520555
762,-332.5,-0.05322775,-0.0518903
763,-323.75,-0.0530628,-0.051725
764,-315,-0.0528977,-0.05155965
765,-306.25,-0.0527326,-0.05139415
766,-297.5,-0.05256735,-0.05122855
767,-288.75,-0.05240205,-0.05106295
768,-280,-0.0522366,-0.0508972
769,-271.25,-0.05207115,-0.0507314
770,-262.5,-0.05190555,-0.05056545
771,-253.75,-0.0517399,-0.05039945
772,-245,-0.0515741,-0.05023335
773,-236.25,-0.05140825,-0.0500672
774,-227.5,-0.05124235,-0.0499009
775,-218.75,-0.0510763,-0.04973455
776,-210,-0.05091025,-0.0495681
777,-201.25,-0.05074405,-0.04940155
778,-192.5,-0.05057775,-0.04923495
779,-183.75,-0.0504114,-0.04906825
780,-175,-0.05024495,-0.04890145
781,-166.25,-0.0500784,-0.0487346
782,-157.5,-0.0499118,-0.0485676
783,-148.75,-0.04974505,-0.04840055
784,-140,-0.04957825,-0.04823335
785,-131.25,-0.0494113,-0.0480661
786,-122.5,-0.04924435,-0.0478988
787,-113.75,-0.04907725,-0.0477314
788,-105,-0.0489101,-0.04756385
789,-96.25,-0.04874285,-0.04739625
790,-87.5,-0.0485755,-0.04722855
791,-78.75,-0.04840805,-0.0470608
792,-70,-0.04824055,-0.0468929
793,-61.25,-0.048073,-0.04672495
794,-52.5,-0.04790525,-0.0465569
795,-43.75,-0.04773745,-0.04638875
796,-35,-0.0475696,-0.04622055
797,-26.25,-0.04740165,-0.0460522
798,-17.5,-0.04723355,-0.0458838
799,-8.75,-0.04706545,-0.0457153
800,0,-0.0468972,-0.0455467
801,8.75,-0.0467289,-0.04537805
802,17.5,-0.04656045,-0.04520925
803,26.25,-0.046392,-0.0450404
804,35,-0.0462234,-0.0448714
805,43.75,-0.0460547,-0.0447024
806,52.5,-0.04588595,-0.04453325
807,61.25,-0.0457171,-0.04436405
808,70,-0.0455481,-0.04419475
809,78.75,-0.04537905,-0.0440253
810,87.5,-0.04520995,-0.0438558
811,96.25,-0.0450407,-0.0436862
812,105,-0.0448714,-0.04351655
813,113.75,-0.044702,-0.04334675
814,122.5,-0.0445325,-0.0431769
815,131.25,-0.0443629,-0.04300695
816,140,-0.04419325,-0.0428369
817,148.75,-0.04402345,-0.04266675
818,157.5,-0.0438536,-0.0424965
819,166.25,-0.04368365,-0.04232615
820,175,-0.04351365,-0.04215575
821,183.75,-0.0433435,-0.04198525
822,192.5,-0.04317325,-0.0418147
823,201.25,-0.04300295,-0.041644
824,210,-0.04283255,-0.0414732
825,218.75,-0.042662,-0.04130235
826,227.5,-0.04249145,-0.04113135
827,236.25,-0.04232075,-0.04096025
828,245,-0.04215,-0.0407891
829,253.75,-0.0419791,-0.04061785
830,262.5,-0.04180815,-0.0404465
831,271.25,-0.0416371,-0.04027505
832,280,-0.041466,-0.04010355
833,288.75,-0.04129475,-0.0399319
834,297.5,-0.04112345,-0.0397602
835,306.25,-0.040952,-0.0395884
836,315,-0.0407805,-0.0394165
837,323.75,-0.04060885,-0.03924455
838,332.5,-0.04043715,-0.0390724
839,341.25,-0.0402654,-0.0389002
840,350,-0.0400935,-0.038728
841,358.75,-0.03992155,-0.0385556
842,367.5,-0.03974945,-0.0383831
843,376.25,-0.0395773,-0.03821055
844,385,-0.03940505,-0.0380379
845,393.75,-0.03923265,-0.03786515
846,402.5,-0.0390602,-0.0376923
847,411.25,-0.0388877,-0.0375194
848,420,-0.03871505,-0.03734635
849,428.75,-0.03854235,-0.03717325
850,437.5,-0.0383695,-0.037
851,446.25,-0.0381966,-0.0368267
852,455,-0.0380236,-0.0366533
853,463.75,-0.0378505,-0.03647975
854,472.5,-0.0376773,-0.03630615
855,481.25,-0.03750405,-0.03613245
856,490,-0.03733065,-0.03595865
857,498.75,-0.0371572,-0.0357848
858,507.5,-0.0369836,-0.0356108
859,516.25,-0.03680995,-0.0354367
860,525,-0.03663615,-0.03526255
861,533.75,-0.0364623,-0.03508825
862,542.5,-0.03628835,-0.03491395
863,551.25,-0.0361143,-0.03473945
864,560,-0.0359402,-0.0345649
865,568.75,-0.03576595,-0.03439025
866,577.5,-0.0355916,-0.0342155
867,586.25,-0.0354172,-0.03404065
868,595,-0.03524265,-0.0338657
869,603.75,-0.03506805,-0.0336907
870,612.5,-0.0348933,-0.0335155
871,621.25,-0.0347185,-0.0333403
872,630,-0.0345436,-0.03316495
873,638.75,-0.03436855,-0.03298955
874,647.5,-0.0341935,-0.03281405
875,656.25,-0.0340183,-0.0326384
876,665,-0.03384305,-0.0324627
877,673.75,-0.03366765,-0.0322869
878,682.5,-0.03349215,-0.03211095
879,691.25,-0.0333166,-0.03193495
880,700,-0.03314085,-0.03175885
881,708.75,-0.0329651,-0.03158265
882,717.5,-0.0327893,-0.0314064
883,726.25,-0.0326133,-0.03122995
884,735,-0.03243725,-0.03105345
885,743.75,-0.0322611,-0.03087685
886,752.5,-0.0320848,-0.03070015
887,761.25,-0.03190845,-0.0305234
888,770,-0.031732,-0.0303465
889,778.75,-0.0315555,-0.0301695
890,787.5,-0.0313788,-0.02999245
891,796.25,-0.03120205,-0.02981525
892,805,-0.0310252,-0.02963795
893,813.75,-0.0308483,-0.02946045
894,822.5,-0.03067125,-0.02928285
895,831.25,-0.03049415,-0.02910515
896,840,-0.0303169,-0.02892725
897,848.75,-0.03013955,-0.02874925
898,857.5,-0.02996215,-0.0285711
899,866.25,-0.0297846,-0.0283929
900,875,-0.029607,-0.0282146
901,883.75,-0.02942925,-0.02803615
902,892.5,-0.02925145,-0.02785765
903,901.25,-0.0290735,-0.02767905
904,910,-0.0288955,-0.0275003
905,918.75,-0.02871735,-0.0273215
906,927.5,-0.02853915,-0.0271426
907,936.25,-0.0283608,-0.02696355
908,945,-0.02818245,-0.02678445
909,953.75,-0.0280039,-0.02660525
910,962.5,-0.0278253,-0.0264259
911,971.25,-0.0276466,-0.0262465
912,980,-0.02746775,-0.026067
913,988.75,-0.02728885,-0.02588735
914,997.5,-0.0271098,-0.02570765
915,1006.25,-0.02693075,-0.02552775
916,1015,-0.0267515,-0.02534785
917,1023.75,-0.0265722,-0.0251678
918,1032.5,-0.0263928,-0.0249877
919,1041.25,-0.02621325,-0.02480745
920,1050,-0.02603365,-0.02462715
921,1058.75,-0.02585395,-0.0244467
922,1067.5,-0.02567415,-0.02426615
923,1076.25,-0.02549425,-0.0240855
924,1085,-0.0253142,-0.0239048
925,1093.75,-0.0251341,-0.02372395
926,1102.5,-0.02495385,-0.023543
927,1111.25,-0.02477355,-0.02336195
928,1120,-0.0245931,-0.0231808
929,1128.75,-0.0244126,-0.0229996
930,1137.5,-0.02423195,-0.0228182
931,1146.25,-0.02405125,-0.02263675
932,1155,-0.02387045,-0.02245515
933,1163.75,-0.02368955,-0.02227355
934,1172.5,-0.0235085,-0.02209175
935,1181.25,-0.0233274,-0.0219099
936,1190,-0.0231461,-0.0217279
937,1198.75,-0.02296475,-0.02154585
938,1207.5,-0.02278335,-0.02136355
939,1216.25,-0.0226018,-0.0211811
940,1225,-0.02242015,-0.02099855
941,1233.75,-0.02223845,-0.0208159
942,1242.5,-0.0220566,-0.0206331
943,1251.25,-0.02187465,-0.0204502
944,1260,-0.02169255,-0.02026725
945,1268.75,-0.02151035,-0.02008415
946,1277.5,-0.0213278,-0.01990095
947,1286.25,-0.02114525,-0.0197177
948,1295,-0.02096255,-0.0195343
949,1303.75,-0.0207797,-0.01935065
950,1312.5,-0.0205968,-0.01916685
951,1321.25,-0.02041375,-0.01898295
952,1330,-0.02023065,-0.018799
953,1338.75,-0.0200474,-0.0186149
954,1347.5,-0.0198641,-0.0184307
955,1356.25,-0.01968065,-0.01824645
956,1365,-0.0194971,-0.01806205
957,1373.75,-0.0193133,-0.0178775
958,1382.5,-0.01912925,-0.0176929
959,1391.25,-0.0189451,-0.0175078
960,1400,-0.0187609,-0.01732265
961,1408.75,-0.01857655,-0.0171371
962,1417.5,-0.01839205,-0.01695135
963,1426.25,-0.0182075,-0.01676545
964,1435,-0.01802285,-0.0165795
965,1443.75,-0.01783805,-0.0163932
966,1452.5,-0.0176532,-0.01620655
967,1461.25,-0.0174682,-0.0160197
968,1470,-0.01728315,-0.01583245
969,1478.75,-0.01709795,-0.015645
970,1487.5,-0.0169126,-0.0154573
971,1496.25,-0.0167272,-0.0152694
972,1505,-0.01654175,-0.0150815
973,1513.75,-0.0163561,-0.0148931
974,1522.5,-0.0161704,-0.01470445
975,1531.25,-0.01598455,-0.01451565
976,1540,-0.0157986,-0.01432675
977,1548.75,-0.01561255,-0.0141376
978,1557.5,-0.0154264,-0.0139484
979,1566.25,-0.01524015,-0.0137586
980,1575,-0.0150538,-0.01356865
981,1583.75,-0.0148673,-0.01337865
982,1592.5,-0.01468075,-0.01318845
983,1601.25,-0.01449405,-0.0129982
984,1610,-0.01430725,-0.0128078
985,1618.75,-0.01412035,-0.01261685
986,1627.5,-0.01393285,-0.01242555
987,1636.25,-0.01374475,-0.01223395
988,1645,-0.0135566,-0.01204205
989,1653.75,-0.01336835,-0.0118495
990,1662.5,-0.01317995,-0.01165635
991,1671.25,-0.0129914,-0.01146295
992,1680,-0.01280205,-0.01126915
993,1688.75,-0.01261205,-0.01107455
994,1697.5,-0.012422,-0.0108793
995,1706.25,-0.0122318,-0.0106831
996,1715,-0.0120415,-0.01048635
997,1723.75,-0.01185105,-0.01028905
998,1732.5,-0.01166055,-0.01009095
999,1741.25,-0.0114699,-0.0098926
1000,1750,-0.01127915,-0.009693675
1001,1758.75,-0.01108825,-0.00949395
1002,1767.5,-0.0108973,-0.00929365
1003,1776.25,-0.01070615,-0.00909294
1004,1785,-0.01051425,-0.008892025
1005,1793.75,-0.01032105,-0.00869085
1006,1802.5,-0.01012705,-0.008489155
1007,1811.25,-0.0099323,-0.008286355
1008,1820,-0.009736965,-0.008083215
1009,1828.75,-0.0095406,-0.00787989
1010,1837.5,-0.00934371,-0.007676265
1011,1846.25,-0.00914633,-0.00747139
1012,1855,-0.00894815,-0.007265145
1013,1863.75,-0.008749455,-0.007057875
1014,1872.5,-0.008549695,-0.00684978
1015,1881.25,-0.00834959,-0.00663955
1016,1890,-0.008148765,-0.00642853
1017,1898.75,-0.00794679,-0.00621689
1018,1907.5,-0.00774408,-0.006004575
1019,1916.25,-0.007540385,-0.00579034
1020,1925,-0.007336165,-0.005575305
1021,1933.75,-0.00713135,-0.00535897
1022,1942.5,-0.00692575,-0.00514193
1023,1951.25,-0.006719135,-0.004923825
1024,1960,-0.006512075,-0.004705105
1025,1968.75,-0.00630469,-0.00448434
1026,1977.5,-0.006095685,-0.004262525
1027,1986.25,-0.00588639,-0.00404046
1028,1995,-0.00567683,-0.00381742
1029,2003.75,-0.00546625,-0.003593105
1030,2012.5,-0.00525455,-0.003367395
1031,2021.25,-0.00504159,-0.00313963
1032,2030,-0.004827415,-0.00291103
1033,2038.75,-0.004612605,-0.00268187
1034,2047.5,-0.004396045,-0.002451915
1035,2056.25,-0.004178025,-0.002221585
1036,2065,-0.003957705,-0.001989885
1037,2073.75,-0.00373357,-0.001757055
1038,2082.5,-0.003507375,-0.0015233
1039,2091.25,-0.00327862,-0.001287855
1040,2100,-0.003047655,-0.00105108
1041,2108.75,-0.002813145,-0.0008125425
1042,2117.5,-0.002577065,-0.000572427
1043,2126.25,-0.00233828,-0.000329676
1044,2135,-0.002097545,-8.47696E-05
1045,2143.75,-0.001852515,0.000161704
1046,2152.5,-0.001605365,0.000409872
1047,2161.25,-0.001355145,0.0006595805
1048,2170,-0.0011015,0.000913855
1049,2178.75,-0.000846775,0.00117038
1050,2187.5,-0.0005894835,0.00143323
1051,2196.25,-0.0003299535,0.001700685
1052,2205,-6.878E-05,0.00197219
1053,2213.75,0.0001930905,0.00224591
1054,2222.5,0.0004575255,0.00252136
1055,2231.25,0.0007238455,0.00279803
1056,2240,0.00099311,0.00307717
1057,2248.75,0.001264475,0.00335744
1058,2257.5,0.001536975,0.00364113
1059,2266.25,0.001810635,0.00392643
1060,2275,0.002086215,0.004214375
1061,2283.75,0.002362155,0.00450316
1062,2292.5,0.002638985,0.00479294
1063,2301.25,0.00291637,0.005083725
1064,2310,0.00319529,0.005375245
1065,2318.75,0.003475145,0.005667175
1066,2327.5,0.003755895,0.005959945
1067,2336.25,0.00403904,0.006253345
1068,2345,0.00432389,0.00654808
1069,2353.75,0.004611055,0.006844145
1070,2362.5,0.00489932,0.007140965
1071,2371.25,0.005188645,0.00743918
1072,2380,0.005478385,0.00773872
1073,2388.75,0.00576939,0.00803887
1074,2397.5,0.00606331,0.008340315
1075,2406.25,0.00635851,0.008643235
1076,2415,0.00665492,0.008947085
1077,2423.75,0.00695193,0.009251475
1078,2432.5,0.007254195,0.009556585
1079,2441.25,0.0075622,0.00986241
1080,2450,0.007878215,0.01016875
1081,2458.75,0.00819955,0.01047575
1082,2467.5,0.00852513,0.0107831
1083,2476.25,0.00885463,0.0110929
1084,2485,0.00918692,0.0114054
1085,2493.75,0.009521755,0.01171945
1086,2502.5,0.00986064,0.0120355
1087,2511.25,0.01020775,0.01236025
1088,2520,0.01055785,0.01269165
1089,2528.75,0.01091245,0.0130283
1090,2537.5,0.01127055,0.01336965
1091,2546.25,0.0116296,0.01371395
1092,2555,0.0119907,0.0140621
1093,2563.75,0.0123551,0.01441235
1094,2572.5,0.01272285,0.0147651
1095,2581.25,0.0130923,0.0151208
1096,2590,0.01346355,0.01547935
1097,2598.75,0.01383795,0.01584005
1098,2607.5,0.01421385,0.0162068
1099,2616.25,0.01459065,0.0165762
1100,2625,0.01496885,0.0169488
1101,2633.75,0.0153488,0.0173311
1102,2642.5,0.01573005,0.0177182
1103,2651.25,0.01611265,0.0181067
1104,2660,0.0164969,0.01849705
1105,2668.75,0.0168826,0.01889055
1106,2677.5,0.01726925,0.0192863
1107,2686.25,0.01765725,0.01968315
1108,2695,0.01804685,0.0200816
1109,2703.75,0.01843755,0.02048185
1110,2712.5,0.0188307,0.02088515
1111,2721.25,0.0192274,0.0212899
1112,2730,0.01962625,0.0216957
1113,2738.75,0.0200275,0.0221025
1114,2747.5,0.02043015,0.02251125
1115,2756.25,0.02083445,0.02292235
1116,2765,0.02124325,0.02333555
1117,2773.75,0.02165705,0.02375195
1118,2782.5,0.02207555,0.0241709
1119,2791.25,0.0225004,0.02459795
1120,2800,0.02293265,0.02503055
1121,2808.75,0.02337455,0.02546605
1122,2817.5,0.0238207,0.0259043
1123,2826.25,0.02427275,0.02634705
1124,2835,0.02472895,0.02679915
1125,2843.75,0.02518925,0.0272569
1126,2852.5,0.0256553,0.0277188
1127,2861.25,0.0261254,0.0281853
1128,2870,0.0266005,0.02865635
1129,2878.75,0.0270789,0.0291313
1130,2887.5,0.02756095,0.0296095
1131,2896.25,0.0280469,0.0300905
1132,2905,0.02853675,0.03057635
1133,2913.75,0.02903395,0.03106475
1134,2922.5,0.0295347,0.03155505
1135,2931.25,0.03003885,0.03204845
1136,2940,0.0305469,0.0325444
1137,2948.75,0.0310579,0.03304285
1138,2957.5,0.03157085,0.03354475
1139,2966.25,0.0320861,0.0340505
1140,2975,0.03260515,0.0345588
1141,2983.75,0.033127,0.0350713
1142,2992.5,0.0336504,0.03558635
1143,3001.25,0.03417665,0.0361051
1144,3010,0.0347057,0.03662565
1145,3018.75,0.0352384,0.0371479
1146,3027.5,0.0357755,0.0376724
1147,3036.25,0.03631495,0.03819865
1148,3045,0.0368563,0.0387274
1149,3053.75,0.0374007,0.0392589
1150,3062.5,0.03794755,0.0397924
1151,3071.25,0.03849635,0.04033445
1152,3080,0.039048,0.04088745
1153,3088.75,0.0396023,0.0414471
1154,3097.5,0.0401589,0.04201125
1155,3106.25,0.04071875,0.04258
1156,3115,0.0412818,0.04315465
1157,3123.75,0.04184715,0.0437341
1158,3132.5,0.0424155,0.0443168
1159,3141.25,0.042988,0.04490365
1160,3150,0.0435628,0.0454946
1161,3158.75,0.04414145,0.04608965
1162,3167.5,0.04472555,0.04668835
1163,3176.25,0.0453237,0.0472891
1164,3185,0.0459272,0.04789385
1165,3193.75,0.0465356,0.0485017
1166,3202.5,0.04714855,0.04911245
1167,3211.25,0.04776695,0.0497266
1168,3220,0.04838955,0.05034375
1169,3228.75,0.0490152,0.05096375
1170,3237.5,0.0496448,0.0515861
1171,3246.25,0.05027975,0.05221285
1172,3255,0.05092115,0.0528433
1173,3263.75,0.0515661,0.05347605
1174,3272.5,0.0522142,0.0541106
1175,3281.25,0.0528665,0.0547482
1176,3290,0.05352215,0.05539
1177,3298.75,0.05418315,0.05603465
1178,3307.5,0.0548496,0.05668235
1179,3316.25,0.05551885,0.0573325
1180,3325,0.0561914,0.05798495
1181,3333.75,0.05686845,0.0586409
1182,3342.5,0.05755045,0.05929905
1183,3351.25,0.05823515,0.05995935
1184,3360,0.0589223,0.06062345
1185,3368.75,0.05961235,0.06129165
1186,3377.5,0.06030565,0.0619629
1187,3386.25,0.06100395,0.06263725
1188,3395,0.06170565,0.0633141
1189,3403.75,0.06241065,0.06399355
1190,3412.5,0.06312005,0.0646754
1191,3421.25,0.06383245,0.06536005
1192,3430,0.06454725,0.06604765
1193,3438.75,0.06526765,0.0667408
1194,3447.5,0.06599455,0.0674377
1195,3456.25,0.06672415,0.06813725
1196,3465,0.06745665,0.0688399
1197,3473.75,0.068192,0.06954675
1198,3482.5,0.06893115,0.07025645
1199,3491.25,0.0696733,0.070971
1200,3500,0.0704196,0.071695
1201,3508.75,0.0711699,0.07242865
1202,3517.5,0.0719246,0.0731693
1203,3526.25,0.0726832,0.0739169
1204,3535,0.0734448,0.0746738
1205,3543.75,0.0742093,0.07543965
1206,3552.5,0.0749773,0.07621055
1207,3561.25,0.07574985,0.0769888
1208,3570,0.0765274,0.07777375
1209,3578.75,0.0773085,0.07856415
1210,3587.5,0.0780953,0.0793593
1211,3596.25,0.07888765,0.08015825
1212,3605,0.07968595,0.08096395
1213,3613.75,0.08048695,0.08177525
1214,3622.5,0.08129075,0.08259055
1215,3631.25,0.08209775,0.0834107
1216,3640,0.08290965,0.08423615
1217,3648.75,0.08372595,0.0850647
1218,3657.5,0.08454775,0.0858969
1219,3666.25,0.08537425,0.0867345
1220,3675,0.0862055,0.08757755
1221,3683.75,0.0870402,0.08842545
1222,3692.5,0.0878794,0.0892778
1223,3701.25,0.088723,0.0901341
1224,3710,0.08957005,0.0909949
1225,3718.75,0.090422,0.09186015
1226,3727.5,0.09127905,0.09272855
1227,3736.25,0.09214025,0.09360175
1228,3745,0.09300535,0.0944796
1229,3753.75,0.09387405,0.0953609
1230,3762.5,0.0947466,0.09624655
1231,3771.25,0.09562425,0.0971389
1232,3780,0.09650655,0.0980356
1233,3788.75,0.09739355,0.0989356
1234,3797.5,0.0982851,0.0998408
1235,3806.25,0.09918,0.1007495
1236,3815,0.100078,0.1016615
1237,3823.75,0.100981,0.1025785
1238,3832.5,0.101887,0.1035005
1239,3841.25,0.1027975,0.1044275
1240,3850,0.1037115,0.1053585
1241,3858.75,0.1046295,0.106293
1242,3867.5,0.1055525,0.107232
1243,3876.25,0.1064785,0.108175
1244,3885,0.107409,0.109122
1245,3893.75,0.108345,0.110074
1246,3902.5,0.109284,0.1110315
1247,3911.25,0.1102295,0.111993
1248,3920,0.111178,0.1129595
1249,3928.75,0.1121305,0.1139315
1250,3937.5,0.1130865,0.1149075
1251,3946.25,0.1140465,0.1158885
1252,3955,0.1150115,0.1168725
1253,3963.75,0.1159815,0.117862
1254,3972.5,0.1169555,0.1188555
1255,3981.25,0.117935,0.1198535
1256,3990,0.11892,0.1208585
1257,3998.75,0.11991,0.1218735
1258,4007.5,0.120906,0.122897
1259,4016.25,0.121906,0.1239295
1260,4025,0.1229125,0.1249675
1261,4033.75,0.1239245,0.1260145
1262,4042.5,0.1249425,0.127068
1263,4051.25,0.1259695,0.12813
1264,4060,0.1270035,0.129197
1265,4068.75,0.1280425,0.130273
1266,4077.5,0.129086,0.131355
1267,4086.25,0.1301355,0.132443
1268,4095,0.1311895,0.1335375
1269,4103.75,0.1322475,0.134637
1270,4112.5,0.13331,0.1357435
1271,4121.25,0.134378,0.1368565
1272,4130,0.1354515,0.1379755
1273,4138.75,0.136534,0.1390995
1274,4147.5,0.137624,0.1402295
1275,4156.25,0.13872,0.141365
1276,4165,0.1398225,0.1425055
1277,4173.75,0.140931,0.143652
1278,4182.5,0.1420445,0.1448035
1279,4191.25,0.1431625,0.14596
1280,4200,0.1442855,0.147123
1281,4208.75,0.1454135,0.148292
1282,4217.5,0.146548,0.149466
1283,4226.25,0.1476865,0.150645
1284,4235,0.1488315,0.151831
1285,4243.75,0.149982,0.153022
1286,4252.5,0.1511385,0.154218
1287,4261.25,0.1523,0.15542
1288,4270,0.1534675,0.156627
1289,4278.75,0.15464,0.1578405
1290,4287.5,0.155819,0.1590615
1291,4296.25,0.1570025,0.1602875
1292,4305,0.1581915,0.1615195
1293,4313.75,0.1593865,0.1627575
1294,4322.5,0.1605895,0.1640015
1295,4331.25,0.1618025,0.1652515
1296,4340,0.1630215,0.1665085
1297,4348.75,0.1642465,0.1677715
1298,4357.5,0.165477,0.1690405
1299,4366.25,0.166715,0.170316
1300,4375,0.167962,0.1715975
1301,4383.75,0.169217,0.172885
1302,4392.5,0.170481,0.174178
1303,4401.25,0.171753,0.175478
1304,4410,0.173032,0.176787
1305,4418.75,0.1743165,0.178101
1306,4427.5,0.1756095,0.179423
1307,4436.25,0.1769105,0.18075
1308,4445,0.1782195,0.182085
1309,4453.75,0.1795375,0.1834265
1310,4462.5,0.180863,0.184774
1311,4471.25,0.182197,0.1861275
1312,4480,0.183539,0.187489
1313,4488.75,0.1848885,0.1888565
1314,4497.5,0.1862465,0.1902305
1315,4506.25,0.187613,0.1916105
1316,4515,0.188986,0.1929975
1317,4523.75,0.190368,0.1943915
1318,4532.5,0.1917555,0.1957925
1319,4541.25,0.1931505,0.1972015
1320,4550,0.1945525,0.1986205
1321,4558.75,0.1959625,0.200049
1322,4567.5,0.1973815,0.201486
1323,4576.25,0.1988065,0.202932
1324,4585,0.200239,0.204386
1325,4593.75,0.2016785,0.205849
1326,4602.5,0.203126,0.207319
1327,4611.25,0.2045815,0.2088
1328,4620,0.206045,0.210288
1329,4628.75,0.207516,0.2117855
1330,4637.5,0.208995,0.2132915
1331,4646.25,0.2104815,0.214806
1332,4655,0.2119765,0.2163285
1333,4663.75,0.2134795,0.21786
1334,4672.5,0.2149925,0.2193995
1335,4681.25,0.2165135,0.22095
1336,4690,0.2180435,0.2225095
1337,4698.75,0.219582,0.2240795
1338,4707.5,0.2211285,0.2256585
1339,4716.25,0.222684,0.2272465
1340,4725,0.224247,0.228844
1341,4733.75,0.225821,0.230451
1342,4742.5,0.227403,0.232067
1343,4751.25,0.2289935,0.233692
1344,4760,0.2305925,0.235326
1345,4768.75,0.2322005,0.23697
1346,4777.5,0.2338185,0.238624
1347,4786.25,0.235445,0.240288
1348,4795,0.237081,0.241962
1349,4803.75,0.238728,0.243644
1350,4812.5,0.240384,0.2453365
1351,4821.25,0.2420505,0.2470385
1352,4830,0.243727,0.248752
1353,4838.75,0.245412,0.2504765
1354,4847.5,0.2471065,0.25221
1355,4856.25,0.2488105,0.2539545
1356,4865,0.2505245,0.2557085
1357,4873.75,0.2522495,0.257473
1358,4882.5,0.253985,0.2592495
1359,4891.25,0.2557315,0.2610365
1360,4900,0.257488,0.2628345
1361,4908.75,0.2592555,0.264646
1362,4917.5,0.261033,0.2664695
1363,4926.25,0.262823,0.268304
1364,4935,0.264624,0.270152
1365,4943.75,0.2664355,0.272013
1366,4952.5,0.2682585,0.2738865
1367,4961.25,0.2700925,0.275772
